# SIMULATED DATA, procedural CMB-like field (NOT real Planck data)
# Generated by: /scripts/simulate/cmb_map.ts
# To replace with real Planck SMICA: see /scripts/fetch/cmb_map.md
# Real source: Planck 2018 results IV, A&A 641, A4
# Schema: x (Mollweide, -2..2), y (Mollweide, -1..1), t_uk (microkelvin)
# Grid: 480x240 Mollweide cells, 89876 interior points
x,y,t_uk
-0.5052,-0.9331,97.43
-0.4969,-0.9331,85.48
-0.4885,-0.9331,-65.27
-0.4802,-0.9331,20.89
-0.4718,-0.9331,9.07
-0.4635,-0.9331,60.65
-0.4551,-0.9331,-22.31
-0.4468,-0.9331,-26.22
-0.4384,-0.9331,-76.72
-0.4301,-0.9331,-0.42
-0.4217,-0.9331,135.38
-0.4134,-0.9331,-62.76
-0.4050,-0.9331,105.51
-0.3967,-0.9331,125.33
-0.3883,-0.9331,-42.77
-0.3800,-0.9331,103.12
-0.3716,-0.9331,125.58
-0.3633,-0.9331,-38.94
-0.3549,-0.9331,88.28
-0.3466,-0.9331,5.40
-0.3382,-0.9331,11.11
-0.3299,-0.9331,34.71
-0.3215,-0.9331,40.81
-0.3132,-0.9331,16.03
-0.3048,-0.9331,89.69
-0.2965,-0.9331,122.12
-0.2881,-0.9331,-26.98
-0.2797,-0.9331,-39.87
-0.2714,-0.9331,40.21
-0.2630,-0.9331,-70.41
-0.2547,-0.9331,138.07
-0.2463,-0.9331,142.10
-0.2380,-0.9331,123.98
-0.2296,-0.9331,54.16
-0.2213,-0.9331,156.31
-0.2129,-0.9331,-129.82
-0.2046,-0.9331,-40.87
-0.1962,-0.9331,14.39
-0.1879,-0.9331,-44.57
-0.1795,-0.9331,-150.92
-0.1712,-0.9331,-43.66
-0.1628,-0.9331,-94.21
-0.1545,-0.9331,-36.90
-0.1461,-0.9331,-72.90
-0.1378,-0.9331,-60.80
-0.1294,-0.9331,192.09
-0.1211,-0.9331,-23.65
-0.1127,-0.9331,55.67
-0.1044,-0.9331,60.92
-0.0960,-0.9331,-35.82
-0.0877,-0.9331,-124.75
-0.0793,-0.9331,-18.82
-0.0710,-0.9331,81.07
-0.0626,-0.9331,-89.70
-0.0543,-0.9331,22.45
-0.0459,-0.9331,101.88
-0.0376,-0.9331,17.63
-0.0292,-0.9331,-32.18
-0.0209,-0.9331,57.89
-0.0125,-0.9331,196.11
-0.0042,-0.9331,32.38
0.0042,-0.9331,201.08
0.0125,-0.9331,131.25
0.0209,-0.9331,41.47
0.0292,-0.9331,117.19
0.0376,-0.9331,199.85
0.0459,-0.9331,110.33
0.0543,-0.9331,137.90
0.0626,-0.9331,2.18
0.0710,-0.9331,50.90
0.0793,-0.9331,157.43
0.0877,-0.9331,-89.44
0.0960,-0.9331,-75.61
0.1044,-0.9331,40.27
0.1127,-0.9331,63.08
0.1211,-0.9331,7.34
0.1294,-0.9331,-24.84
0.1378,-0.9331,133.54
0.1461,-0.9331,-75.47
0.1545,-0.9331,43.11
0.1628,-0.9331,163.92
0.1712,-0.9331,136.80
0.1795,-0.9331,121.35
0.1879,-0.9331,-30.90
0.1962,-0.9331,-74.44
0.2046,-0.9331,90.01
0.2129,-0.9331,79.91
0.2213,-0.9331,77.11
0.2296,-0.9331,5.01
0.2380,-0.9331,-10.98
0.2463,-0.9331,9.53
0.2547,-0.9331,220.94
0.2630,-0.9331,5.77
0.2714,-0.9331,-47.11
0.2797,-0.9331,53.69
0.2881,-0.9331,93.64
0.2965,-0.9331,48.59
0.3048,-0.9331,-12.58
0.3132,-0.9331,-84.48
0.3215,-0.9331,-8.10
0.3299,-0.9331,110.07
0.3382,-0.9331,-70.77
0.3466,-0.9331,-22.71
0.3549,-0.9331,-136.17
0.3633,-0.9331,10.83
0.3716,-0.9331,-106.48
0.3800,-0.9331,94.94
0.3883,-0.9331,-174.68
0.3967,-0.9331,-30.99
0.4050,-0.9331,-81.71
0.4134,-0.9331,-125.45
0.4217,-0.9331,-282.01
0.4301,-0.9331,-198.40
0.4384,-0.9331,-54.26
0.4468,-0.9331,2.00
0.4551,-0.9331,-208.65
0.4635,-0.9331,-103.46
0.4718,-0.9331,-103.05
0.4802,-0.9331,-104.63
0.4885,-0.9331,-107.50
0.4969,-0.9331,-150.93
0.5052,-0.9331,-39.56
0.5136,-0.9331,-95.01
0.5219,-0.9331,-78.18
0.5303,-0.9331,-77.70
0.5386,-0.9331,-240.48
0.5470,-0.9331,-118.79
0.5553,-0.9331,-75.46
0.5637,-0.9331,-115.75
0.5720,-0.9331,-15.41
0.5804,-0.9331,7.51
0.5887,-0.9331,-131.37
0.5971,-0.9331,-17.45
0.6054,-0.9331,-122.02
0.6138,-0.9331,-130.25
0.6221,-0.9331,20.20
0.6305,-0.9331,-123.52
0.6388,-0.9331,-77.35
0.6472,-0.9331,-86.37
0.6555,-0.9331,61.62
0.6639,-0.9331,34.80
0.6722,-0.9331,24.49
0.6806,-0.9331,-51.37
0.6889,-0.9331,-10.97
0.6973,-0.9331,110.83
0.7056,-0.9331,-50.35
0.7140,-0.9331,85.42
-0.7557,-0.9247,-43.64
-0.7474,-0.9247,-41.69
-0.7390,-0.9247,-11.38
-0.7307,-0.9247,76.73
-0.7223,-0.9247,22.11
-0.7140,-0.9247,6.36
-0.7056,-0.9247,89.16
-0.6973,-0.9247,-6.28
-0.6889,-0.9247,-31.25
-0.6806,-0.9247,-133.47
-0.6722,-0.9247,56.90
-0.6639,-0.9247,124.78
-0.6555,-0.9247,-61.24
-0.6472,-0.9247,100.80
-0.6388,-0.9247,-41.45
-0.6305,-0.9247,77.82
-0.6221,-0.9247,-102.08
-0.6138,-0.9247,69.89
-0.6054,-0.9247,107.47
-0.5971,-0.9247,33.54
-0.5887,-0.9247,-9.50
-0.5804,-0.9247,13.33
-0.5720,-0.9247,-12.87
-0.5637,-0.9247,-63.76
-0.5553,-0.9247,-16.18
-0.5470,-0.9247,38.20
-0.5386,-0.9247,130.48
-0.5303,-0.9247,-38.52
-0.5219,-0.9247,-40.80
-0.5136,-0.9247,-11.64
-0.5052,-0.9247,4.58
-0.4969,-0.9247,82.75
-0.4885,-0.9247,25.90
-0.4802,-0.9247,33.55
-0.4718,-0.9247,-6.78
-0.4635,-0.9247,33.58
-0.4551,-0.9247,1.69
-0.4468,-0.9247,166.45
-0.4384,-0.9247,-12.71
-0.4301,-0.9247,50.51
-0.4217,-0.9247,87.81
-0.4134,-0.9247,-33.01
-0.4050,-0.9247,196.99
-0.3967,-0.9247,62.12
-0.3883,-0.9247,89.59
-0.3800,-0.9247,303.37
-0.3716,-0.9247,43.19
-0.3633,-0.9247,11.39
-0.3549,-0.9247,63.44
-0.3466,-0.9247,182.85
-0.3382,-0.9247,23.93
-0.3299,-0.9247,28.02
-0.3215,-0.9247,9.86
-0.3132,-0.9247,24.85
-0.3048,-0.9247,-49.34
-0.2965,-0.9247,32.54
-0.2881,-0.9247,0.76
-0.2797,-0.9247,74.35
-0.2714,-0.9247,139.25
-0.2630,-0.9247,138.56
-0.2547,-0.9247,-138.91
-0.2463,-0.9247,84.72
-0.2380,-0.9247,118.06
-0.2296,-0.9247,40.18
-0.2213,-0.9247,-16.98
-0.2129,-0.9247,53.20
-0.2046,-0.9247,-78.65
-0.1962,-0.9247,-47.54
-0.1879,-0.9247,61.82
-0.1795,-0.9247,29.71
-0.1712,-0.9247,-42.99
-0.1628,-0.9247,44.03
-0.1545,-0.9247,-21.26
-0.1461,-0.9247,8.15
-0.1378,-0.9247,43.26
-0.1294,-0.9247,44.53
-0.1211,-0.9247,26.03
-0.1127,-0.9247,-14.19
-0.1044,-0.9247,-31.06
-0.0960,-0.9247,44.14
-0.0877,-0.9247,5.01
-0.0793,-0.9247,-117.74
-0.0710,-0.9247,111.82
-0.0626,-0.9247,169.53
-0.0543,-0.9247,-20.41
-0.0459,-0.9247,99.02
-0.0376,-0.9247,118.57
-0.0292,-0.9247,38.85
-0.0209,-0.9247,30.20
-0.0125,-0.9247,-35.49
-0.0042,-0.9247,39.26
0.0042,-0.9247,31.38
0.0125,-0.9247,40.08
0.0209,-0.9247,228.66
0.0292,-0.9247,82.56
0.0376,-0.9247,196.40
0.0459,-0.9247,196.49
0.0543,-0.9247,4.14
0.0626,-0.9247,142.84
0.0710,-0.9247,205.04
0.0793,-0.9247,176.01
0.0877,-0.9247,143.27
0.0960,-0.9247,84.04
0.1044,-0.9247,116.81
0.1127,-0.9247,115.70
0.1211,-0.9247,74.44
0.1294,-0.9247,138.54
0.1378,-0.9247,57.42
0.1461,-0.9247,47.91
0.1545,-0.9247,50.17
0.1628,-0.9247,-90.54
0.1712,-0.9247,110.56
0.1795,-0.9247,-14.56
0.1879,-0.9247,-117.25
0.1962,-0.9247,100.71
0.2046,-0.9247,123.03
0.2129,-0.9247,-64.69
0.2213,-0.9247,3.13
0.2296,-0.9247,40.92
0.2380,-0.9247,94.37
0.2463,-0.9247,-6.30
0.2547,-0.9247,105.74
0.2630,-0.9247,91.18
0.2714,-0.9247,-70.16
0.2797,-0.9247,-93.54
0.2881,-0.9247,-15.03
0.2965,-0.9247,57.27
0.3048,-0.9247,-86.13
0.3132,-0.9247,85.38
0.3215,-0.9247,58.69
0.3299,-0.9247,-125.90
0.3382,-0.9247,-51.05
0.3466,-0.9247,-110.72
0.3549,-0.9247,162.37
0.3633,-0.9247,-85.45
0.3716,-0.9247,-20.39
0.3800,-0.9247,-138.91
0.3883,-0.9247,-272.43
0.3967,-0.9247,-62.65
0.4050,-0.9247,-148.56
0.4134,-0.9247,-32.11
0.4217,-0.9247,-210.82
0.4301,-0.9247,-57.95
0.4384,-0.9247,-57.78
0.4468,-0.9247,-23.07
0.4551,-0.9247,-207.17
0.4635,-0.9247,-105.60
0.4718,-0.9247,-160.71
0.4802,-0.9247,-181.63
0.4885,-0.9247,-145.58
0.4969,-0.9247,-158.56
0.5052,-0.9247,-14.44
0.5136,-0.9247,-136.68
0.5219,-0.9247,-219.12
0.5303,-0.9247,-34.07
0.5386,-0.9247,-63.10
0.5470,-0.9247,0.84
0.5553,-0.9247,-5.37
0.5637,-0.9247,-123.33
0.5720,-0.9247,-74.48
0.5804,-0.9247,-60.05
0.5887,-0.9247,-149.18
0.5971,-0.9247,-153.69
0.6054,-0.9247,-44.93
0.6138,-0.9247,56.05
0.6221,-0.9247,-199.25
0.6305,-0.9247,38.65
0.6388,-0.9247,-5.84
0.6472,-0.9247,132.81
0.6555,-0.9247,62.97
0.6639,-0.9247,-88.68
0.6722,-0.9247,77.48
0.6806,-0.9247,4.66
0.6889,-0.9247,49.31
0.6973,-0.9247,-21.96
0.7056,-0.9247,-66.63
0.7140,-0.9247,-26.25
0.7223,-0.9247,29.25
0.7307,-0.9247,-7.63
0.7390,-0.9247,-71.42
0.7474,-0.9247,70.45
0.7557,-0.9247,-64.11
-0.7975,-0.9163,-114.44
-0.7891,-0.9163,-80.66
-0.7808,-0.9163,-92.39
-0.7724,-0.9163,-18.07
-0.7641,-0.9163,-152.51
-0.7557,-0.9163,9.38
-0.7474,-0.9163,122.03
-0.7390,-0.9163,43.16
-0.7307,-0.9163,11.62
-0.7223,-0.9163,46.84
-0.7140,-0.9163,70.03
-0.7056,-0.9163,20.51
-0.6973,-0.9163,4.72
-0.6889,-0.9163,193.52
-0.6806,-0.9163,-9.97
-0.6722,-0.9163,-14.88
-0.6639,-0.9163,72.37
-0.6555,-0.9163,129.86
-0.6472,-0.9163,247.87
-0.6388,-0.9163,-32.29
-0.6305,-0.9163,-23.47
-0.6221,-0.9163,26.73
-0.6138,-0.9163,-21.68
-0.6054,-0.9163,89.84
-0.5971,-0.9163,-14.62
-0.5887,-0.9163,-93.28
-0.5804,-0.9163,74.28
-0.5720,-0.9163,8.96
-0.5637,-0.9163,-39.86
-0.5553,-0.9163,109.26
-0.5470,-0.9163,-89.60
-0.5386,-0.9163,3.53
-0.5303,-0.9163,-63.57
-0.5219,-0.9163,-156.22
-0.5136,-0.9163,42.82
-0.5052,-0.9163,40.22
-0.4969,-0.9163,-2.79
-0.4885,-0.9163,-48.95
-0.4802,-0.9163,100.61
-0.4718,-0.9163,90.02
-0.4635,-0.9163,85.10
-0.4551,-0.9163,-106.38
-0.4468,-0.9163,31.94
-0.4384,-0.9163,-42.23
-0.4301,-0.9163,152.53
-0.4217,-0.9163,98.95
-0.4134,-0.9163,48.31
-0.4050,-0.9163,95.01
-0.3967,-0.9163,40.22
-0.3883,-0.9163,122.26
-0.3800,-0.9163,-70.84
-0.3716,-0.9163,26.48
-0.3633,-0.9163,-55.98
-0.3549,-0.9163,112.66
-0.3466,-0.9163,32.75
-0.3382,-0.9163,117.04
-0.3299,-0.9163,47.86
-0.3215,-0.9163,152.91
-0.3132,-0.9163,-70.77
-0.3048,-0.9163,0.15
-0.2965,-0.9163,-79.30
-0.2881,-0.9163,87.77
-0.2797,-0.9163,1.15
-0.2714,-0.9163,-86.33
-0.2630,-0.9163,-46.48
-0.2547,-0.9163,34.74
-0.2463,-0.9163,20.21
-0.2380,-0.9163,51.27
-0.2296,-0.9163,87.79
-0.2213,-0.9163,87.13
-0.2129,-0.9163,-32.49
-0.2046,-0.9163,148.75
-0.1962,-0.9163,-5.99
-0.1879,-0.9163,48.06
-0.1795,-0.9163,303.13
-0.1712,-0.9163,83.59
-0.1628,-0.9163,-130.73
-0.1545,-0.9163,100.44
-0.1461,-0.9163,30.73
-0.1378,-0.9163,62.29
-0.1294,-0.9163,-47.25
-0.1211,-0.9163,-54.22
-0.1127,-0.9163,-104.88
-0.1044,-0.9163,65.30
-0.0960,-0.9163,-150.91
-0.0877,-0.9163,88.36
-0.0793,-0.9163,32.30
-0.0710,-0.9163,30.89
-0.0626,-0.9163,82.07
-0.0543,-0.9163,68.65
-0.0459,-0.9163,16.65
-0.0376,-0.9163,132.02
-0.0292,-0.9163,263.02
-0.0209,-0.9163,97.74
-0.0125,-0.9163,-81.45
-0.0042,-0.9163,114.31
0.0042,-0.9163,25.81
0.0125,-0.9163,-41.11
0.0209,-0.9163,52.67
0.0292,-0.9163,86.86
0.0376,-0.9163,110.08
0.0459,-0.9163,180.48
0.0543,-0.9163,86.36
0.0626,-0.9163,212.94
0.0710,-0.9163,134.66
0.0793,-0.9163,167.74
0.0877,-0.9163,8.33
0.0960,-0.9163,-53.82
0.1044,-0.9163,146.49
0.1127,-0.9163,158.63
0.1211,-0.9163,146.20
0.1294,-0.9163,93.72
0.1378,-0.9163,118.92
0.1461,-0.9163,-4.88
0.1545,-0.9163,13.03
0.1628,-0.9163,118.03
0.1712,-0.9163,-70.50
0.1795,-0.9163,18.22
0.1879,-0.9163,4.13
0.1962,-0.9163,-159.18
0.2046,-0.9163,64.03
0.2129,-0.9163,-49.05
0.2213,-0.9163,-26.76
0.2296,-0.9163,-57.67
0.2380,-0.9163,68.77
0.2463,-0.9163,119.23
0.2547,-0.9163,16.88
0.2630,-0.9163,109.25
0.2714,-0.9163,-130.21
0.2797,-0.9163,28.77
0.2881,-0.9163,-109.75
0.2965,-0.9163,-101.28
0.3048,-0.9163,-104.62
0.3132,-0.9163,-33.72
0.3215,-0.9163,-67.79
0.3299,-0.9163,23.66
0.3382,-0.9163,38.89
0.3466,-0.9163,-39.31
0.3549,-0.9163,88.03
0.3633,-0.9163,-95.42
0.3716,-0.9163,44.62
0.3800,-0.9163,-10.57
0.3883,-0.9163,-104.18
0.3967,-0.9163,-156.37
0.4050,-0.9163,-87.46
0.4134,-0.9163,-131.00
0.4217,-0.9163,-188.64
0.4301,-0.9163,-67.47
0.4384,-0.9163,-175.29
0.4468,-0.9163,-111.37
0.4551,-0.9163,-75.39
0.4635,-0.9163,-204.18
0.4718,-0.9163,1.96
0.4802,-0.9163,-89.30
0.4885,-0.9163,-170.34
0.4969,-0.9163,-65.64
0.5052,-0.9163,-176.22
0.5136,-0.9163,81.11
0.5219,-0.9163,-149.13
0.5303,-0.9163,-70.22
0.5386,-0.9163,-142.13
0.5470,-0.9163,-61.80
0.5553,-0.9163,-247.24
0.5637,-0.9163,-231.10
0.5720,-0.9163,-94.09
0.5804,-0.9163,-110.90
0.5887,-0.9163,-182.00
0.5971,-0.9163,-22.34
0.6054,-0.9163,-122.36
0.6138,-0.9163,-34.68
0.6221,-0.9163,-63.60
0.6305,-0.9163,-71.94
0.6388,-0.9163,15.82
0.6472,-0.9163,70.43
0.6555,-0.9163,-67.78
0.6639,-0.9163,-138.84
0.6722,-0.9163,-107.06
0.6806,-0.9163,-49.67
0.6889,-0.9163,-81.53
0.6973,-0.9163,45.65
0.7056,-0.9163,-155.56
0.7140,-0.9163,-182.71
0.7223,-0.9163,39.40
0.7307,-0.9163,91.99
0.7390,-0.9163,17.76
0.7474,-0.9163,-5.72
0.7557,-0.9163,63.17
0.7641,-0.9163,-44.46
0.7724,-0.9163,-70.45
0.7808,-0.9163,156.57
0.7891,-0.9163,82.27
0.7975,-0.9163,-177.51
-0.8309,-0.9079,107.06
-0.8225,-0.9079,-7.05
-0.8142,-0.9079,-119.71
-0.8058,-0.9079,-99.94
-0.7975,-0.9079,48.32
-0.7891,-0.9079,46.01
-0.7808,-0.9079,23.61
-0.7724,-0.9079,-34.63
-0.7641,-0.9079,54.51
-0.7557,-0.9079,108.30
-0.7474,-0.9079,113.56
-0.7390,-0.9079,53.68
-0.7307,-0.9079,150.34
-0.7223,-0.9079,71.29
-0.7140,-0.9079,-126.59
-0.7056,-0.9079,32.44
-0.6973,-0.9079,54.28
-0.6889,-0.9079,-15.52
-0.6806,-0.9079,61.10
-0.6722,-0.9079,64.25
-0.6639,-0.9079,32.46
-0.6555,-0.9079,190.06
-0.6472,-0.9079,-44.09
-0.6388,-0.9079,16.26
-0.6305,-0.9079,30.29
-0.6221,-0.9079,22.04
-0.6138,-0.9079,-50.60
-0.6054,-0.9079,-75.30
-0.5971,-0.9079,48.87
-0.5887,-0.9079,-72.30
-0.5804,-0.9079,147.39
-0.5720,-0.9079,29.21
-0.5637,-0.9079,-65.56
-0.5553,-0.9079,-5.11
-0.5470,-0.9079,-9.68
-0.5386,-0.9079,-185.54
-0.5303,-0.9079,60.41
-0.5219,-0.9079,20.01
-0.5136,-0.9079,0.81
-0.5052,-0.9079,-28.17
-0.4969,-0.9079,10.41
-0.4885,-0.9079,-20.05
-0.4802,-0.9079,-29.65
-0.4718,-0.9079,-32.95
-0.4635,-0.9079,125.43
-0.4551,-0.9079,145.61
-0.4468,-0.9079,24.20
-0.4384,-0.9079,54.47
-0.4301,-0.9079,97.02
-0.4217,-0.9079,-4.78
-0.4134,-0.9079,224.24
-0.4050,-0.9079,86.50
-0.3967,-0.9079,155.19
-0.3883,-0.9079,97.11
-0.3800,-0.9079,73.91
-0.3716,-0.9079,97.26
-0.3633,-0.9079,122.64
-0.3549,-0.9079,55.63
-0.3466,-0.9079,142.50
-0.3382,-0.9079,167.10
-0.3299,-0.9079,-71.64
-0.3215,-0.9079,-99.22
-0.3132,-0.9079,115.17
-0.3048,-0.9079,-93.14
-0.2965,-0.9079,18.30
-0.2881,-0.9079,102.34
-0.2797,-0.9079,-34.08
-0.2714,-0.9079,-21.91
-0.2630,-0.9079,-14.51
-0.2547,-0.9079,52.04
-0.2463,-0.9079,34.13
-0.2380,-0.9079,92.48
-0.2296,-0.9079,74.65
-0.2213,-0.9079,-162.56
-0.2129,-0.9079,57.01
-0.2046,-0.9079,-8.96
-0.1962,-0.9079,29.18
-0.1879,-0.9079,44.74
-0.1795,-0.9079,61.32
-0.1712,-0.9079,-24.70
-0.1628,-0.9079,115.46
-0.1545,-0.9079,-101.38
-0.1461,-0.9079,113.66
-0.1378,-0.9079,77.36
-0.1294,-0.9079,-22.04
-0.1211,-0.9079,-38.28
-0.1127,-0.9079,-8.19
-0.1044,-0.9079,155.29
-0.0960,-0.9079,167.86
-0.0877,-0.9079,-103.14
-0.0793,-0.9079,-62.18
-0.0710,-0.9079,241.19
-0.0626,-0.9079,187.97
-0.0543,-0.9079,-25.94
-0.0459,-0.9079,-42.05
-0.0376,-0.9079,64.45
-0.0292,-0.9079,60.52
-0.0209,-0.9079,28.78
-0.0125,-0.9079,162.87
-0.0042,-0.9079,155.73
0.0042,-0.9079,181.50
0.0125,-0.9079,23.89
0.0209,-0.9079,44.81
0.0292,-0.9079,-19.33
0.0376,-0.9079,88.88
0.0459,-0.9079,49.36
0.0543,-0.9079,123.19
0.0626,-0.9079,212.46
0.0710,-0.9079,181.75
0.0793,-0.9079,105.67
0.0877,-0.9079,-63.00
0.0960,-0.9079,59.57
0.1044,-0.9079,-47.89
0.1127,-0.9079,109.78
0.1211,-0.9079,-35.92
0.1294,-0.9079,-6.17
0.1378,-0.9079,0.33
0.1461,-0.9079,48.58
0.1545,-0.9079,-25.39
0.1628,-0.9079,-13.17
0.1712,-0.9079,104.97
0.1795,-0.9079,22.99
0.1879,-0.9079,196.76
0.1962,-0.9079,-31.00
0.2046,-0.9079,30.24
0.2129,-0.9079,-142.60
0.2213,-0.9079,2.51
0.2296,-0.9079,130.44
0.2380,-0.9079,-165.30
0.2463,-0.9079,-56.75
0.2547,-0.9079,-70.82
0.2630,-0.9079,-39.21
0.2714,-0.9079,45.43
0.2797,-0.9079,-226.33
0.2881,-0.9079,20.74
0.2965,-0.9079,4.43
0.3048,-0.9079,15.69
0.3132,-0.9079,-10.25
0.3215,-0.9079,-14.49
0.3299,-0.9079,-4.97
0.3382,-0.9079,-47.02
0.3466,-0.9079,-55.95
0.3549,-0.9079,103.43
0.3633,-0.9079,-56.18
0.3716,-0.9079,-82.76
0.3800,-0.9079,65.84
0.3883,-0.9079,-48.54
0.3967,-0.9079,119.65
0.4050,-0.9079,-127.01
0.4134,-0.9079,-102.58
0.4217,-0.9079,-109.02
0.4301,-0.9079,-59.06
0.4384,-0.9079,-116.22
0.4468,-0.9079,-17.50
0.4551,-0.9079,-162.88
0.4635,-0.9079,-81.23
0.4718,-0.9079,-160.26
0.4802,-0.9079,-215.15
0.4885,-0.9079,-158.87
0.4969,-0.9079,-163.42
0.5052,-0.9079,-110.29
0.5136,-0.9079,-62.08
0.5219,-0.9079,-112.04
0.5303,-0.9079,-114.84
0.5386,-0.9079,-177.98
0.5470,-0.9079,-52.02
0.5553,-0.9079,-105.99
0.5637,-0.9079,52.85
0.5720,-0.9079,-28.99
0.5804,-0.9079,-229.11
0.5887,-0.9079,-78.11
0.5971,-0.9079,-116.24
0.6054,-0.9079,-132.72
0.6138,-0.9079,-88.56
0.6221,-0.9079,-17.26
0.6305,-0.9079,-27.88
0.6388,-0.9079,2.97
0.6472,-0.9079,-76.73
0.6555,-0.9079,-63.27
0.6639,-0.9079,-7.15
0.6722,-0.9079,-151.23
0.6806,-0.9079,-28.95
0.6889,-0.9079,44.46
0.6973,-0.9079,-125.18
0.7056,-0.9079,-242.49
0.7140,-0.9079,-109.67
0.7223,-0.9079,-91.50
0.7307,-0.9079,92.13
0.7390,-0.9079,-93.11
0.7474,-0.9079,-7.24
0.7557,-0.9079,31.05
0.7641,-0.9079,49.07
0.7724,-0.9079,4.85
0.7808,-0.9079,-249.12
0.7891,-0.9079,247.85
0.7975,-0.9079,-44.61
0.8058,-0.9079,15.86
0.8142,-0.9079,-79.50
0.8225,-0.9079,-70.41
0.8309,-0.9079,51.46
-0.8727,-0.8996,-36.84
-0.8643,-0.8996,8.59
-0.8559,-0.8996,96.62
-0.8476,-0.8996,-94.84
-0.8392,-0.8996,-47.86
-0.8309,-0.8996,-61.59
-0.8225,-0.8996,-37.44
-0.8142,-0.8996,121.29
-0.8058,-0.8996,46.83
-0.7975,-0.8996,-88.78
-0.7891,-0.8996,46.80
-0.7808,-0.8996,-75.30
-0.7724,-0.8996,170.35
-0.7641,-0.8996,27.93
-0.7557,-0.8996,134.45
-0.7474,-0.8996,62.65
-0.7390,-0.8996,40.26
-0.7307,-0.8996,63.72
-0.7223,-0.8996,-13.18
-0.7140,-0.8996,-32.22
-0.7056,-0.8996,-1.13
-0.6973,-0.8996,11.27
-0.6889,-0.8996,-29.66
-0.6806,-0.8996,85.80
-0.6722,-0.8996,31.33
-0.6639,-0.8996,-63.70
-0.6555,-0.8996,-180.91
-0.6472,-0.8996,-54.59
-0.6388,-0.8996,15.13
-0.6305,-0.8996,82.63
-0.6221,-0.8996,17.28
-0.6138,-0.8996,178.21
-0.6054,-0.8996,7.75
-0.5971,-0.8996,-18.92
-0.5887,-0.8996,20.98
-0.5804,-0.8996,49.90
-0.5720,-0.8996,130.01
-0.5637,-0.8996,98.08
-0.5553,-0.8996,-124.88
-0.5470,-0.8996,87.07
-0.5386,-0.8996,1.34
-0.5303,-0.8996,132.49
-0.5219,-0.8996,-4.40
-0.5136,-0.8996,-102.90
-0.5052,-0.8996,-24.60
-0.4969,-0.8996,26.59
-0.4885,-0.8996,144.43
-0.4802,-0.8996,-1.87
-0.4718,-0.8996,30.33
-0.4635,-0.8996,80.88
-0.4551,-0.8996,61.84
-0.4468,-0.8996,174.72
-0.4384,-0.8996,52.02
-0.4301,-0.8996,92.98
-0.4217,-0.8996,121.30
-0.4134,-0.8996,-92.69
-0.4050,-0.8996,162.40
-0.3967,-0.8996,1.50
-0.3883,-0.8996,183.21
-0.3800,-0.8996,73.10
-0.3716,-0.8996,120.08
-0.3633,-0.8996,118.66
-0.3549,-0.8996,107.37
-0.3466,-0.8996,20.25
-0.3382,-0.8996,79.92
-0.3299,-0.8996,8.99
-0.3215,-0.8996,16.74
-0.3132,-0.8996,43.22
-0.3048,-0.8996,152.30
-0.2965,-0.8996,150.42
-0.2881,-0.8996,-7.24
-0.2797,-0.8996,130.38
-0.2714,-0.8996,57.26
-0.2630,-0.8996,19.40
-0.2547,-0.8996,125.24
-0.2463,-0.8996,-50.45
-0.2380,-0.8996,-76.65
-0.2296,-0.8996,144.69
-0.2213,-0.8996,105.26
-0.2129,-0.8996,-34.73
-0.2046,-0.8996,12.23
-0.1962,-0.8996,-119.90
-0.1879,-0.8996,-57.60
-0.1795,-0.8996,-15.44
-0.1712,-0.8996,22.03
-0.1628,-0.8996,36.49
-0.1545,-0.8996,45.19
-0.1461,-0.8996,-61.95
-0.1378,-0.8996,-61.06
-0.1294,-0.8996,-39.68
-0.1211,-0.8996,30.07
-0.1127,-0.8996,-61.54
-0.1044,-0.8996,146.70
-0.0960,-0.8996,55.70
-0.0877,-0.8996,62.83
-0.0793,-0.8996,-58.67
-0.0710,-0.8996,15.80
-0.0626,-0.8996,102.91
-0.0543,-0.8996,100.44
-0.0459,-0.8996,133.74
-0.0376,-0.8996,-89.92
-0.0292,-0.8996,61.02
-0.0209,-0.8996,62.74
-0.0125,-0.8996,51.31
-0.0042,-0.8996,71.20
0.0042,-0.8996,40.45
0.0125,-0.8996,41.02
0.0209,-0.8996,165.21
0.0292,-0.8996,84.96
0.0376,-0.8996,-12.86
0.0459,-0.8996,69.76
0.0543,-0.8996,155.88
0.0626,-0.8996,-4.99
0.0710,-0.8996,30.64
0.0793,-0.8996,79.06
0.0877,-0.8996,96.18
0.0960,-0.8996,183.47
0.1044,-0.8996,36.53
0.1127,-0.8996,193.52
0.1211,-0.8996,23.73
0.1294,-0.8996,34.82
0.1378,-0.8996,167.32
0.1461,-0.8996,-10.36
0.1545,-0.8996,-44.54
0.1628,-0.8996,145.36
0.1712,-0.8996,56.54
0.1795,-0.8996,91.30
0.1879,-0.8996,99.72
0.1962,-0.8996,-172.75
0.2046,-0.8996,33.33
0.2129,-0.8996,46.98
0.2213,-0.8996,22.40
0.2296,-0.8996,-27.21
0.2380,-0.8996,69.81
0.2463,-0.8996,-114.65
0.2547,-0.8996,-126.56
0.2630,-0.8996,86.06
0.2714,-0.8996,36.03
0.2797,-0.8996,-51.77
0.2881,-0.8996,44.86
0.2965,-0.8996,151.65
0.3048,-0.8996,9.83
0.3132,-0.8996,-65.02
